"review_name","review_stars","review_comment"
"mckenzie donato","1.0 out of 5 stars","Ordered a pack of 4, but only received 2 shirts. Unacceptable."
"D. Sharpe","1.0 out of 5 stars","Sizing was terrible and the material was different than other orders for Hanes products from different vendors"
"brad shea","1.0 out of 5 stars","Paid 23 dollars for 4 shirts, and only received 2."
"Guo Huangcheng","1.0 out of 5 stars","I need to change my size"
"Steve","1.0 out of 5 stars","The shirts are way to small, I buy the same ones at wall mart and they are a lot bigger and better quality, like night and day."
"Bhupendra","1.0 out of 5 stars","I purchased this T-Shirt just a week ago. I am wearing one of it. but after a week it torn out from undrarm. It's absolutely horrible feelings."
"Saul Centeno","1.0 out of 5 stars","They fitted well when I first used them but, after the first wash, the shirts shrunk. Now they fit really tight on me."
"slc","1.0 out of 5 stars","Not as described. Described as 100% cotton. Is not"
"watsonwilmer","1.0 out of 5 stars","When I opened the package I noticed they were faded bad. Upon the first wash the color became more like charcoal."
"Arthur","1.0 out of 5 stars","I bought it to use it at the gym. The fabric is like wearing sandpaper and it's very transparent. I DO NOT recommend this product."
"Ray","1.0 out of 5 stars","The neck area is to wide I don't like that bout the shirts"
"Dennis Mohan","1.0 out of 5 stars","These shirts are horrible, they are not ""comfortsoft"" at all. Itchy rough cotton, is this even cotton."
"Matthew Griffin","1.0 out of 5 stars","These shirts shrunk so much after washing and drying once that they don't come close to fitting."
"KEVIN GWINNER","1.0 out of 5 stars","Shirts are too heavy. Does not match what you buy in the store"
"Thomas B Perry","1.0 out of 5 stars","Shirts shrunk way too much. They fit great before the first wash."
"abdullah","1.0 out of 5 stars","Not smooth"
"Amazon Customer","1.0 out of 5 stars","I ordered 4 tagless t shirts and received a package of three."
"TamNDanzFarm","1.0 out of 5 stars","... as advertised. Michael Jordan would be shocked!"
"Amazon Customer","1.0 out of 5 stars","Very boxy and too short"
"TOM THE GROUCH","1.0 out of 5 stars","ADVERTISED AS 10% POLY 90% COTTON , WHAT I GOT WAS 100% COTTON , DECEPTIVE ADVERTISING!!!!! WASHED ONE PACKAGE TO SEE IF THEY SHRUNK, THEY DID SIGNIFICANTLY, YOU TRIED TO SCREW ME, BUT I'LL BE RETURNING."
"haizhou","1.0 out of 5 stars","smells like fish feed"
"Odell Nassar","1.0 out of 5 stars","Too rough on my skin"
"Christopher","1.0 out of 5 stars","Items were just packaged/folded in a clear plastic bag with a sticker over the flap."
"vijay","1.0 out of 5 stars","The nick size is to big"
"Amazon Customer","1.0 out of 5 stars","The size"
"Donald R. Hicks","1.0 out of 5 stars","I wish there was a ""0"" - these arrived and are really crap - they have knobby imperfections , plus you could read a newspaper through them they are so thin and threadbare - Don't Buy!!!"
"Thomas Shepard","1.0 out of 5 stars","I have bought Hanes T-shirts for years. Never had any problems. These four shrank after the first wash and dry, and though I purchased XL, they are now too tight to wear comfortably. What has happened to Hanes T-shirts? It said these were made in Honduras."
"Amazon Customer","1.0 out of 5 stars","These are terrible. I just received them and immediately gave them to a homeless person. Who by the way also asked why they aren't more soft. I think that proves my point that even a person living on the street questioned the quality."
"Amazon Customer","1.0 out of 5 stars","No good!"
"Rodney","1.0 out of 5 stars","I am not impress with product; waste of money."
"Meghan Brownell","1.0 out of 5 stars","I ordered a 4 pack of shirts and received 1 shirt. Go figure"
"Miss A","1.0 out of 5 stars","I am really unhappy with my purchase. I did not receive the navy comfortsoft shirts described. I received navy heavyweight cotton shirts, thick and rough cotton. Also they were not tagless as described. Mine have tags. Its almost like they just grabbed any navy hanes shirts and shipped them to me.
I own comfortsoft shirts that i purchased from macys so i know the difference. Comfortsoft cotton is lighter and very soft."
"Tyr","1.0 out of 5 stars","I'll keep this brief. I brought 8 shirts at the same time. Four Fruit of the Loom shirts from Wal-Mart and 4 Hanes shirts off this site 2 months back. 2 months later, 3 out of the 4 Hanes shirts are in the trash. Each and every single one of them had one small hole and two large holes open up in the lower back of the shirt. What does it say about your product when Wal-Mart low end shirts are of better quality? Anyways, can't recommend purchasing these."
"Midwesterner2","1.0 out of 5 stars","My son has autism and will only wear Hanes Comfortsoft t-shirts next to his skin. I was excited to find them on Amazon, but extremely disappointed when they arrived today and aren't Comfortsoft t-shirts at all. They're just plain old Hanes t-shirts with a tag and everything (see picture). Buyer beware!"
"R. Carter","1.0 out of 5 stars","Both long and short sleeve products are not Hanes “comfort soft” Tee shirt brand even thought they are advertise as such. The fabric feels like regular tees. In fact, I’m not sure if they are genuine Hanes product having arrived in non descriptive plastic bags with only a bar code sticker. If you are looking for comfort soft do not order these tees."
"Rinaldo","1.0 out of 5 stars","Turned into belly shirts after one wash. Although sexy around the house, not comfortable to wear with a dress shirt. Tosses in the garbage. Fruit of the looms did not have this problem. I did not buy these shirts on amazon."
"Bryan Mitchell","1.0 out of 5 stars","I just finished purchasing the same shirts at a store and I loved them. Decided to buy some more but after I received them I can tell they were not authentic. The material of the shirts was off, the tags were printed incorrectly and the sizes of all of the shirts were inconsistent. Buy these directly from a store where you can feel them before hand to avoid the trouble."
"Justin Hawk","1.0 out of 5 stars","These are some downgraded version of hanes comfort soft. comfort soft brand does not have any tags, the logo is printed inside the collar. the quality of material is cheap on these."
"Arthur Digby Sellers","1.0 out of 5 stars","Not as advertised. Counterfeit product. As other posters have said, these are not Hanes comfort soft. They are normal heavy weight T shirts. The Hanes label also disappeared after first wash. I have real Hanes undershirts that I've washed 50 times and the label is still clearly there."
"pedro","1.0 out of 5 stars","I look at the pic and it shows 6 shirts, WHAT A GOOD DEAL! then when you look further you see its a 4 PACK! WTF! I wish amazon would moderate some of this b.s."
"KL","1.0 out of 5 stars","We have been buying Hanes Comfort Soft t-shirts for years. These shirts are definitely NOT Comfort Soft shirts. These shirts are a very coarse material. The t-shirt states that it is 100% cotton but I am not convinced that it is. They have been returned."
"Max","1.0 out of 5 stars","They look like you took a black square and then cut two holes in the top half for arms and then made a hole in the top for your head. If you want to look like a giant square walking around, than this is the shirt for you!"
"Amazon Customer","1.0 out of 5 stars","These shirts are packaged in groups of four and i have had to convert many of them over to shop rags because of the tape they use to package them. It sticks and leaves residue on the shirts and through many washings the residue remains (usually right across the front somewhere) So it really doesn't matter how good of shirt it is. You will be throwing a percentage of them away unless you like having glue on the front. Hanes will never do anything different unless people complain. I will find another source for my T Shirts."
"Bobandy","1.0 out of 5 stars","I would not recommend if you want a soft nice shirt."
"Daniel Moulden","1.0 out of 5 stars","Only ONE SHIRT - NOT FOUR! DO NOT BUY THIS!!
Also, it took two WEEKS to arrive. Very disappointed."
"Amazon Customer","1.0 out of 5 stars","doesn’t match the quality i typically expect from hanes, I suspect maybe these are not authentic hanes brand. shirts fabric is not soft, rather stiff, the fit isn’t right, and they have an odd chemical smell / feel to them. am considering a return of this purchase, not sure if it’s worth the hassle, might just trash the shirts."
"James007","1.0 out of 5 stars","One of the worst purchases I made. Prickly cotton not good for summer time. Waste of money. Not buying Hanes again!"
"James","1.0 out of 5 stars","I always wear a extra large but these fit more like a large. I ended up giving them to a homeless home."
"ADB123","1.0 out of 5 stars","Shirts too large, much different material weight than expected, and folded awkwardly in non original packaging... actually, no packaging at all. Requested return but ended up just throwing them in the trash can. 0 stars out of 5."
"Shreyas","1.0 out of 5 stars","Not comfortable material."
"JZ","1.0 out of 5 stars","Extremely disappointed. I have been buying these undershirts for years. These came and the collar is too wide, and they are tight under the arm pits. Looks like they moved production from the DR to Haiti and quality has gone way down. Do not buy."
"A. Milner","1.0 out of 5 stars","I wear an undershirt everyday, and I recently switched out my white Hanes (which I have never had problems with) to these new black Hanes for when I'm dressed casually.
The material in these black Hanes undershirts is particularly thin, and the seams start to tear out AFTER THE FIRST WASH.
These aren't worth 50 cents. I bought some Jockey brand black undershirts and they are much higher quality."
"Amazon Customer","1.0 out of 5 stars","I bought these shirts expecting actual Hanes products. These shirts aren't real Hanes. The material is ruff and they shrunk after a wash."
"Edanne Andrade","1.0 out of 5 stars","Paid for pkg of 4 shirts like stated in post. Only recieved 1"
"Tom Lewis","1.0 out of 5 stars","Terrible shrinking issue. Shocked to have bought Haines brand and have shirts basically worthless after 2-3 washes. They shrank 2 sizes worth."
"Tiffany Rivers","1.0 out of 5 stars","Material very rough. After washing plus fabric softener, still rough. Very disappointed."
"Nicholas","1.0 out of 5 stars","The is a hole on one of the T shirts. Did anyone check before shipping out?"
"T golfing","1.0 out of 5 stars","The description is deceptive these are very rough in texture! I would be surprised to find out if they are actually 100% cotton as it states on the label."
"MichaelS","1.0 out of 5 stars","it doesn't feel like 100% cotton"
"Steve R","1.0 out of 5 stars","cant wear it after one wash"
"Brenna","1.0 out of 5 stars","Did not receive item described. Item described as 90/10% cotton blend. I received 100% cotton shirts that shrank quite a bit when washed. Not the items I wanted."
"jose","1.0 out of 5 stars","Not worth it to much money for one stupid shirt."
"Faceless Bureaucrat","1.0 out of 5 stars","I bought these from NY Lingerie. The listing said they were 100% cotton, but what they shipped are not. They are 10% polyester. This is not 1975."
"Pen Name","1.0 out of 5 stars","I hate you. The shirts and socks came in seperate orders. What kind of disheveled sweatshop are you running, you kindle pushing Neo nazis. I demand satisfaction!"
"Michael B.","1.0 out of 5 stars","These are NOT Hanes COMFORTSOFT T-shirts. The description of these T-Shirts as “Comfort Soft” is extremely misleading. COMFORTSOFT is a Hanes brand for tagless 100% cotton T-Shirts. The T-shirts I received are not branded Comfortsoft, are not tagless and are NOT 100% cotton. I will be returning this product."
